index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,thisRow.t,notes,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_146_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_092_of_116_4.wav,"Cotillion, he says, before I can ask, and then, you okay, Franny? I'm fine, I say. I don't know why I'm acting so weird. It's just Dr. Mary. It's so cute. Cute is the one thing I never thought my father would suffer from. He seems happy, though. I know, he does, and of course I want him to be. He's just never brought someone to a family thing before. I understand, Dan says, pulling me a little closer so I can hear him over the music.",Why does Dan pull the narrator closer?,A. To kiss her,B. So that she can smell him,C. To save her from an accident,D. So that she can hear him better,D. So that she can hear him better,yes,16.39171875,,,,,0,72,72,72,3113.1212434159997,,,,,,,,,,,,3114.2969951249997,3114.328772083334,3114.318882625,3130.706528291,3130.728761833,3130.7396986660005,3130.7504544579997,3130.7504544579997,3151.349001916,she's reflecting on how her dad is dating and has never brought anyone home before. ,1,[20.606987374999335],[20.606989832999716],,,,,,,,3113.097024875,3113.1212434159997,3113.1212434159997,3113.1212434159997,3114.29671925,1,[1.1970639579994895],[1.1970665829994687],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_3_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_005_of_116_1.wav,I suppose I did but I'm still too groggy to focus on the details Normally I would have asked our other roommate my best friend Jane but she's been working nights as a PA on that new Russell Blakely movie Since Dan moved into the bedroom downstairs a few months ago I haven't noticed much about him except how unnecessarily tall he is how many hours he spends writing at the computer and the intense fear he seems to have about coming upon either of us when we're not decent Dan come in You're decent,What is the main reason the narrator doesn't ask their roommate Jane for help?,A. Jane is too busy working,B. Jane is not a good friend,C. The narrator doesn't trust Jane,D. The narrator prefers not to tak to anyone,A. Jane is too busy working,no,7.4175,,,,,0,73,73,73,3151.358590125,,,,,,,,,,,,3160.2496520000004,3160.264665457667,3160.263948125,3167.6753506659998,3167.6972217499997,3167.707541125,3167.7182535,3167.7182535,3174.600605333,she's talking to Dan ,1,[6.890743082999506],[6.890745541999422],,,,,,,,3151.3494704160003,3151.358590125,3151.358590125,3151.358590125,3160.2493641250003,1,[8.897222458000215],[8.897225167000215],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_71_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_5.wav,Mavis Alicia Carol I say to myself Mavis Alicia Carol Do you like to do this yourself I look up for my magazine to find Carol waving a strange metal object in front of my face I have no idea what it is or what it might be used for I'm sorry what is that Carol peers over her glasses at me in surprise You've never seen one of these before No But of course you have It's an eyelash curler I'm sure your mother has one,What is the object that the narrator has never seen before?,A. A cushion foundation,B. A colorful eyeliner,C. An eyelash curler,D. A brow gel,C. An eyelash curler,yes,13.0725,,,,,0,74,74,74,3174.608446333,,,,,,,,,,,,3175.100570458,3175.115645707667,3175.119877958,3188.1928248330005,3188.195855791,3188.206969166,3188.216458416,3188.216458416,3207.2691003750006,carol was about to use an eyelash curler but the speaker had no idea what it was,1,[19.05991549999999],[19.05991820899999],,,,,,,,3174.601053958,3174.608446333,3174.608446333,3174.608446333,3175.1003177499997,1,[0.4979444999999032],[0.4979470420003054],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_58_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_028_of_116_0.wav,Her profile is sharp her whole body a series of angles that have somehow Improbably folded themselves on their hinges into the soft chair There's something so regal and linear about her I can't imagine her ever collapsing into giggles or crying hysterically She's taking her time to consider what to say next in a way that suggests she's used to people waiting for her I wonder what that's like to never worry about filling the silence Her eyes eventually float back to me,How does the narrator describe the woman's profile?,A. Sharp,B. Round,C. Regal,D. Hysterical,A. Sharp,no,12.81,,,,,0,75,75,75,3207.2785431250004,,,,,,,,,,,,3208.2358645410004,3208.250886166667,3208.254784916,3221.0874949999998,3221.0671171660006,3221.077270375,3221.0874949999998,3221.0874949999998,3238.787623333,she wonders what it likes to be her and to never have to wait in silence.,1,[17.70802054199976],[17.708023042000605],,,,,,,,3207.2695534160002,3207.2785431250004,3207.2785431250004,3207.2785431250004,3208.2355526660003,1,[0.9633567920000132],[0.9633598340005847],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_73_condition.wav,Someday__Someday__Maybe__Unabridged___File_035_of_116_1.wav,It's four flights up to Barney's office I'm puffing by the time I make it to the top There's no secretary sitting at the desk in the little front room Hello I say to the emptiness Back here dear comes a loud and raspy voice There's a desk with a window behind it and bookshelves on either side which are stacked to the ceiling with scripts and old playbills The titles are written in Sharpie on the edge of the pages so they can be read when stacked face to face and the block print is bold but shaky,What are the stacked objects at Barney Sparks' office?,A. Scripts,B. Paychecks,C. Menus,D. Photos,A. Scripts,no,29.29003125,,,,,0,76,76,76,3238.7972267080004,,,,,,,,,,,,3289.1901854160005,3289.221957624334,3289.223027291,3318.503121291,3318.5212120409997,3318.5426640410005,3318.552922166,3318.552922166,3339.910344041,she goes to an office where she sees stacks of scripts with titles in sharpie on the side ,1,[21.365391833999638],[21.36539441700006],,,,,,,,3238.788071,3238.7972267080004,3238.7972267080004,3238.7972267080004,3289.18995,1,[50.39924970799984],[50.39925291700001],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_45_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_024_of_116_1.wav,She's one of my best friends in class but I wonder sometimes how she feels about having gone from the lead of a hit TV show to commercials which is mainly what she does now and not the kind where she's playing Dina Shannon formerly of the hit show There's Pierre but just a regular actor pretending to like one brand of orange juice over another Anything she says flicking an ash on the ground Um yeah actually I got two callbacks with agencies Yeah she says you only need one,"What show did Dina, the actress, used to lead?",A. Friends,B. There's Pierre,C. Cordelia Biscayne,D. The House of Mirth,B. There's Pierre,no,9.06875,,,,,0,77,77,77,3339.9179154579997,,,,,,,,,,,,3341.3932414580004,3341.408331832667,3341.408668041,3350.4769217909998,3350.4809211660004,3350.491135958,3350.5015490410005,3350.5015490410005,3360.0277042079997,someone got two callbacks from agencies,1,[9.534203917000013],[9.534206375000394],,,,,,,,3339.9107915000004,3339.9179154579997,3339.9179154579997,3339.9179154579997,3341.393012333,1,[1.4809221670002444],[1.480924708999737],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_140_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_081_of_116_2.wav,a Motown singer croons soft and low from the stereo the camera pans across the floor Sutton's sneaker Sheila's bra. We see a velvet ring box on the nightstand opened but empty We see remnants of the wrapping from Sheila's gift and as the camera moves closer to the bed We see it's a framed collage homemade simple but beautiful the word Yes repeated a hundred times in different sizes and shapes and colors She knew tonight was theirs the ring on her finger says the proposal went well,What accessory does the women wear?,A. A scrunchy,B. An engagement ring,C. A diamond necklace,D. Dangling earrings,B. An engagement ring,no,14.41271875,,,,,0,78,78,78,3360.037261333,,,,,,,,,,,,3361.878169666,3361.893214291667,3361.8984700829997,3376.3081318330005,3376.309467708,3376.3195943749997,3376.329073166,3376.329073166,3395.446107916,camera pans and finds that the ring on her finger means the proposal went well.,1,[19.124277834000168],[19.12428062500021],,,,,,,,3360.028126,3360.037261333,3360.037261333,3360.037261333,3361.877921083,1,[1.8471024999998917],[1.8471055829995748],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_138_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_080_of_116_1.wav,"The page is practically touching his glasses, so I can't exactly see his reaction. Dan, I say, what do you think? I mean, the script isn't too terrible, right? I was distracted by having to read it out loud, Dan says, a bit grumpy. But you're not the actor we're paying attention to in this scene, Dan, Jane tells him. Then, trying to help, she says, come on, be a pal. Say something nice to Franny about her new job. Dan thinks for a second, then says, the dialogue isn't bad, although too many sentences start with well.",Why is Dan grumpy?,A. Because he is hungry,B. Because he doesn't like reading,C. Because he has to read out loud,D. Because he doesn't have enough time to help the narrator,C. Because he has to read out loud,yes,12.2725625,,,,,0,79,79,79,3395.4556196660005,,,,,,,,,,,,3396.4635076659997,3396.4781425416672,3396.4818763330004,3408.743318666,3408.7586972910003,3408.7689974160003,3408.7792533330003,3408.7792533330003,3431.3314358750004,dan should be nice to franny about her new job and tries to say something nice about her script,1,[22.560121874999822],[22.560124457999336],,,,,,,,3395.446495125,3395.4556196660005,3395.4556196660005,3395.4556196660005,3396.462853625,1,[1.0136530839999978],[1.0136556669995116],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_83_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_4.wav,I sound odd to myself as if I'm playing the part of a professional actress who has meetings all the time and is sort of blasé about them I loved Barney Sparks I want to tell Dan but I'm suspicious of anything that seems too easy I'm not sure why I can't say that now and not sure why I didn't jump at the chance to say yes in Barney's office It feels like I'm an actor in an Italian movie from the 60s saying the placeholder lines into the camera waiting for the real ones that come later,What is the narrator suspicious of?,A. Things that take too long,B. Things that are hard to do,C. Things that seem controversial,D. Things that seem too easy,D. Things that seem too easy,yes,9.071875,,,,,0,80,80,80,3431.3398162080002,,,,,,,,,,,,3432.132056208,3432.147096332667,3432.1479889580005,3441.2240522500006,3441.229877625,3441.2402761250005,3441.250419416,3441.250419416,3451.1329802500004,she feels like she's an actor in the 60s,1,[9.890412957999615],[9.89041562500006],,,,,,,,3431.331826916,3431.3398162080002,3431.3398162080002,3431.3398162080002,3432.131809791,1,[0.7986064579999947],[0.7986088329998893],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_64_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_031_of_116_0.wav,The traffic isn't too bad yet and the sun is still low in the sky I pass a few trucks parked on 72nd flanked by orange cones and signs stapled to the electrical poles that say no parking permit to film This must be the shoot my shoot A stocky girl is standing on the corner by the trucks wearing a giant fur hat with ear flaps and speaking into a walkie talkie Hi excuse me I say What is this for Mayonnaise commercial she says gruffly I'm in the wrong place,What is happening on 72nd street?,A. A traffic jam,B. A film shoot,C. A parade,D. A protest,B. A film shoot,no,9.003125,,,,,0,81,81,81,3451.1427609580005,,,,,,,,,,,,3451.94974775,3451.964725582667,3451.9653780830004,3460.9646050829997,3460.9724450410004,3460.982795375,3460.993385375,3460.993385375,3492.2852628749997,she's looking for parking but there's orange cones everywhere and someone asks what she's there for which is a commercial.,1,[31.300091125000108],[31.300094125000214],,,,,,,,3451.1334510409997,3451.1427609580005,3451.1427609580005,3451.1427609580005,3451.9494382909998,1,[0.813145166999675],[0.8131477090000772],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_67_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_1.wav,Well I'm doing all right I guess I imagine myself saying but I'm about three inches from where I really want to be I think of how much effort has taken me to even be a 29 I can't imagine what else I could do to be a 26 but it makes sense too that the Cordelia Biscaynes of the world are literally measurably different from the rest of us Three inches might as well be 300 to me today Hi I'm Carol,What size does the narrator wear?,A. 29,B. 26,C. 30,D. 28,A. 29,no,14.635,,,,,0,82,82,82,3492.294847041,,,,,,,,,,,,3515.836965083,3515.851955999667,3515.8576342080005,3530.483756083,3530.4999059580005,3530.510364125,3530.520962541,3530.520962541,3557.305859375,"she's 29 but wants to be 26 and she's 3 inches away, talking about steel entrapment. ",1,[26.793099749999783],[26.79310229099974],,,,,,,,3492.2857025000003,3492.294847041,3492.294847041,3492.294847041,3515.8366743750003,1,[23.548290833000465],[23.5482935],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_44_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_024_of_116_0.wav,It's such a talent to be able to make people laugh but God forbid you end up on something joyless and soul crushing like that show with all the nurses Hello New York The first person I spot outside the theater is Dina smoking with a few other classmates Dina is one of the older members of our class in her 40s maybe and is still sort of famous from a show she did in the 80s called There's Pierre which I remember watching all the time growing up but she never mentions it so I don't either,What show does the narrator consider joyless and soul-crushing?,A. A show about nurses,B. A show called "Hello New York",C. A show from the 80s,D. A show with Dina,A. A show about nurses,no,11.2275,,,,,0,83,83,83,3557.3140408750005,,,,,,,,,,,,3560.339570958,3560.3546434996674,3560.35716625,3571.5817402909997,3571.5835207910004,3571.5938408330003,3571.604316791,3571.604316791,3599.3081280409997,she wouldnt want to be on the show with all the nurses. She sees enna smoking,1,[27.711465583000063],[27.711468208000042],,,,,,,,3557.3063252500006,3557.3140408750005,3557.3140408750005,3557.3140408750005,3560.339316666,1,[3.031671875000029],[3.0316751249993104],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_66_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_032_of_116_1.wav,These are perfect Let's Polaroid these two we might have to cut them in the back though She says you guys really shouldn't fudge your sizes you know she attempts a smile but I can tell she's irritated I Didn't fudge my sizes I say as nicely as I can at least I don't think I did Well what jean size did you give them Eight maybe in inches I mean I'm not sure I didn't know they made pants in sizes like that,What does the woman suggest regarding jeans sizes?,A. The narrator should not fudge her size,B. The narrator should avoid mentioning her size,C. Sizes like eight inches don't exist,D. Smiles are essential for jeans fittings,A. The narrator should not fudge her size,yes,7.1725,,,,,0,84,84,84,3599.3178157499997,,,,,,,,,,,,3600.4416118750005,3600.456539207667,3600.456274708,3607.633292083,3607.637469708,3607.6476248750005,3607.65796925,3607.65796925,3614.142880083,did not understand,1,[6.4928328329997385],[6.492835291999654],,,,,,,,3599.308574625,3599.3178157499997,3599.3178157499997,3599.3178157499997,3600.441315541,1,[1.129949124999257],[1.1299518749992785],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_32_condition.wav,Someday__Someday__Maybe__Unabridged___File_018_of_116_0.wav,Navigating the crowd on the sidewalk is a challenge I like I'm running without touching anyone else on the street I'm a character in a human video game keeping my bubble of space from being invaded eyeing an open slot on the sidewalk speeding up to grab it before someone else does slowing down until I see another space working together with the strangers on the street as though we're all performing an elaborate dance perfectly choreographed for thousands of people I'm happy A guy I like got my number,How does the narrator feel while navigating the crowded sidewalk?,A. Anxious,B. Happy,C. Frustrated,D. Confused,B. Happy,no,29.01996875,,,,,0,85,85,85,3614.1522760830003,,,,,,,,,,,,3614.7926088330005,3614.8242376243343,3614.825063958,3643.841447916,3643.8459384160005,3643.8664092500003,3643.8764008750004,3643.8764008750004,3667.9614640830005,she's happy a guy she likes got her number and feels like she's choreographing with people on the street.,1,[24.092741041999943],[24.092744124999626],,,,,,,,3614.143316625,3614.1522760830003,3614.1522760830003,3614.1522760830003,3614.7923310000006,1,[0.6462737080000807],[0.6462763330000598],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_16_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_010_of_116_0.wav,When he tries to describe the story to me I find myself counting the planks in our floor weighing the merits of vegetable versus scallion cream cheese But I'm sure it's better than it sounds How's my hair I'm taking an apartment wide poll for some reason this time my question is accompanied by a weird sort of tap step Flourish in order to sell it I hate myself I must be stopped Big he says hopefully huh,What does the narrator do while the person describes the story to her?,A. Counts the planks in the floor,B. Weighs the merits of cream cheese,C. Dances a tap step,D. Flips her hair dramatically,A. Counts the planks in the floor,no,6.895,,,,,0,86,86,86,3667.9694299580005,,,,,,,,,,,,3669.079135791,3669.0941021246667,3669.0933822080005,3675.987485625,3675.992412916,3676.0030010830005,3676.013492583,3676.013492583,3683.3128674580003,she's asking how her hair looks,1,[7.307661374999952],[7.307663750000756],,,,,,,,3667.9618779580005,3667.9694299580005,3667.9694299580005,3667.9694299580005,3669.078885625,1,[1.1155664170000819],[1.1155691670001033],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_108_condition-3-5x.wav,Someday__Someday__Maybe__Unabridged___File_048_of_116_1.wav,Clothes that have to be dry cleaned are already the most expensive clothes Then it's like they're charging you another 3 every time you wear them Regular clothes charge money to clean them if we're looking at it that way Regular laundry costs money too but not as much And you can do regular laundry yourself Dry cleaning is like the secret society you're not allowed into No matter what you're at their mercy You can have a PhD in anything but you still can't dry clean your own clothes They'll never tell you how No one's ever even seen what the machine looks like,What is the narrator's opinion about dry cleaning?,A. It's less expensive than regular laundry,B. It's a secret society with hidden machines,C. It's environmentally friendly,D. It's a simple and accessible process,B. It's a secret society with hidden machines,no,8.959375,,,,,0,87,87,87,3683.322459375,,,,,,,,,,,,3684.5626190000003,3684.5774435416674,3684.578764041,3693.529356125,3693.541643625,3693.551785416,3693.562263916,3693.562263916,3705.1143920000004,something about dry cleaning your own clothes. ,1,[11.560128457999781],[11.560130957999718],,,,,,,,3683.3132861659997,3683.322459375,3683.322459375,3683.322459375,3684.5623333330004,1,[1.2462386249999327],[1.2462416250000388],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_61_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_030_of_116_0.wav,He said we all we all is not asking you out but why leave a message just to we all me I think he's asking me out in his own way We all means I asked for your number because I think you're cute but I'm seeing someone So I'm trying to pretend to myself that I just asked for your number to be friends with you And I'm asking if you want to have a drink sometime with me and my girlfriend which will never But it helps me feel like less of a shithead for asking for your number in the first place You've been we all'd my friend,What does the term "we all'd" imply in the context given by the narrator?,A. The person is directly asking the narrator out on a date,B. The person left a message to genuinely make a new friend,C. The person is extending an invitation for a group outing,D. The person might be expressing interest under the guise of friendship despite being in a relationship,D. The person might be expressing interest under the guise of friendship despite being in a relationship,no,15.215,,,,,0,88,88,88,3705.1239034580003,,,,,,,,,,,,3706.297605791,3706.3292270833335,3706.32135525,3721.5402185000003,3721.560692375,3721.5708552080005,3721.5816385830003,3721.5816385830003,3744.2000531250005,debating what we all means. does it mean going out for drinks with everyone or being asked out on a date. ,1,[22.62673050000012],[22.626732916000037],,,,,,,,3705.1148125830005,3705.1239034580003,3705.1239034580003,3705.1239034580003,3706.297349458,1,[1.1797549170005368],[1.179757917000643],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_50_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_025_of_116_3.wav,It was a high concept half hour pilot he said Cutting edge was the exact phrase he used I believe He said it had taken some convincing to get me an audition since I had no television experience but they'd agreed to see me So I read the script and it didn't seem like a TV show to me but I'm used to reading plays where anything can happen in the world of someone's memory or whatever You were used to reading things that were abstract Leighton says Or imaginative not totally set in reality yes So I'm picturing what it could be if done correctly,What was the description given for the pilot in the story?,A. A low-budget independent film,B. A high concept half-hour pilot,C. A traditional TV show format,D. A full-length feature film,B. A high concept half-hour pilot,yes,13.02875,,,,,0,89,89,89,3744.207551875,,,,,,,,,,,,3745.883763,3745.8986594166668,3745.9031666660003,3758.9249397080002,3758.9373382080003,3758.947453125,3758.9580833750006,3758.9580833750006,3778.251750583,she got recruited to play in a television series even though she had no experience. ,1,[19.30183391599985],[19.301836458000253],,,,,,,,3744.200472083,3744.207551875,3744.207551875,3744.207551875,3745.8834800000004,1,[1.6815497919997142],[1.681552374999228],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_46_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_024_of_116_2.wav,I almost quit show business tonight I say a little breathless still astonished to have gone from complete despair to something like euphoria in such a short time Again You just quit two weeks ago I did You're a sensitive kid she says laughing That's okay you'll get tougher Let's have non farewell to show business drinks instead I'm meeting Leighton at Joe Allen Want to join Dina and I sit at the glossy wood bar at Joe Allen crowded with actors whose shows have just let out and patrons who've come from the theater,What is Dina inviting the narrator to?,A. Tea at her place,B. Drinks at a bar,C. Dinner at a restaurant,D. Party at an actor's house,B. Drinks at a bar,no,13.08125,,,,,0,90,90,90,3778.261450541,,,,,,,,,,,,3778.952177291,3778.9670665416666,3778.972033625,3792.0549515410003,3792.057795916,3792.0688846250005,3792.0786770000004,3792.0786770000004,3815.0036876659997,she's being asked if she wants to go for a drink with patrons who had just come from the theater,1,[22.93236912499924],[22.93237158299962],,,,,,,,3778.2522065410003,3778.261450541,3778.261450541,3778.261450541,3778.9518926660003,1,[0.6968743750003341],[0.6968770000003133],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_98_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_044_of_116_0.wav,Yes Laughing girl has no lines She just laughs She just so there's no scene Nope She's a girl She laughs They want a funny laugher That's it Take a seat They'll be with you in a minute I squeeze onto the lumpy sofa next to a skinny brunette wearing high heeled black boots and funky glasses I should wear high heeled boots instead of Doc Martens I think to myself as I break into a nervous sweat I should get some funky glasses I should have a funny laugh,What is the role that the narrator is auditioning for?,A. A dramatic lead,B. A character with no lines,C. A comedy writer,D. A serious actress,B. A character with no lines,no,7.29,,,,,0,91,91,91,3815.0129660000002,,,,,,,,,,,,3828.3715271250003,3828.386422457667,3828.3857589159998,3835.6689789580005,3835.6806076250004,3835.691271416,3835.7012107910004,3835.7012107910004,3846.1372122499997,something about how she should wear high heeled boots,1,[10.44350570900042],[10.44350845900044],,,,,,,,3815.0041177909998,3815.0129660000002,3815.0129660000002,3815.0129660000002,3828.3712725410005,1,[13.364326124999934],[13.364328792000379],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_37_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_020_of_116_2.wav,If only I hadn't missed the chair if only I made better undergarment choices I Want to ask someone how bad it was exactly But the backstage area is so small that all the students here now are waiting for their turn and too nervous to talk Anyone who could have been watching from the wings is probably downstairs now in the green room smoking cigarettes and talking about themselves As much as I want feedback I don't feel like going down there I can face one person trying in vain to convince me it wasn't so bad but not a sea of pitying faces,What is preventing the narrator from asking someone about their performance?,A. Fear of a large crowd,B. Lack of interest in feedback,C. The small backstage area,D. Smoking cigarettes in the green room,C. The small backstage area,no,7.1625,,,,,0,92,92,92,3846.1450689579997,,,,,,,,,,,,3846.972241208,3846.9871747916673,3846.9860813329997,3854.1479371249998,3854.1552360000005,3854.165354125,3854.1759395,3854.1759395,3859.689838833,did not understand,1,[5.5219891250008],[5.521991667000293],,,,,,,,3846.1376172500004,3846.1450689579997,3846.1450689579997,3846.1450689579997,3846.9720199579997,1,[0.8329507079997711],[0.8329532499992638],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_63_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_030_of_116_2.wav,He looked it up How In what Does he just spend the day traveling around to towns in New Jersey trying to uncover fraudulent theatrical claims It's a small theater I said somewhat indignantly Small but very well respected Well if you say so We have the booklet of all the Lort Theaters A through D and I didn't see it anywhere Look there's a booklet of all the regional theaters There are categories from A to D I didn't know any of that,What does the narrator find surprising about him looking up the theater?,A. That he traveled to New Jersey,B. That he didn't know about the booklet,C. That he spent the day on it,D. That he found the theater well-respected,C. That he spent the day on it,no,7.1425,,,,,0,93,93,93,3859.699415291,,,,,,,,,,,,3860.3400110410003,3860.3549106666674,3860.354530333,3867.498267291,3867.5040264159998,3867.5144257909997,3867.5252554159997,3867.5252554159997,3874.890883125,"Well if you say so",1,[7.374031291999927],[7.374033791999864],,,,,,,,3859.690286833,3859.699415291,3859.699415291,3859.699415291,3860.3397327909997,1,[0.6466191669996988],[0.6466216250000798],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_80_condition-2-5x.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_1.wav,I'm happy someone's up happy not to come home to a darkened house after the long day I've had Very good he says looking impressed It's not that hard to recognize You must have rented it five times already this month I know he says smiling sheepishly I hope I'm not driving you guys crazy Jane was watching it for a while but gave up and went to sleep She said the last time she sat through the whole thing she dreamt she was eaten by her pillow It's almost over Want to watch the end with me,What did Jane see in her dream the last time she saw the movie?,A. That is was flying with a penguin,B. That she was sailing during a storm,C. That she was chased by a pirate,D. That she was eaten by her pillow,D. That she was eaten by her pillow,no,12.849375,,,,,0,94,94,94,3874.900586125,,,,,,,,,,,,3875.5577218750004,3875.572595541667,3875.5770816659997,3888.4328035830004,3888.4388005830006,3888.449136458,3888.4601728750004,3888.4601728750004,3901.6259525000005,jane fell asleep and dreamt that she was eaten by her pillow,1,[13.17435633400055],[13.174358834000486],,,,,,,,3874.8913441659997,3874.900586125,3874.900586125,3874.900586125,3875.5574297499998,1,[0.6631884159996844],[0.6631909999996424],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
,Someday_121_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_054_of_116_1.wav,A lot of the shows have weight loss advice which is where I got the great cabbage soup diet which would have worked I'm sure if only I didn't hate cabbage She has celebrities on too and people who've overcome daunting odds of various kinds And I never know when I'll have to play a character who isn't close to me but might remind me of someone I saw on Lisa So really you could call the time I spend with Lisa almost educational But the thing is Pine Tree Lodge the soap opera is on right after that,What soap opera does the narrator watch after Lisa's program?,A. Steel Entrapment,B. Pine Tree Lodge,C. Kill Time,D. When Harry Met Sally,B. Pine Tree Lodge,no,14.8,,,,,0,95,95,95,3901.649646291,,,,,,,,,,,,3902.474322375,3902.505434374334,3902.4973599160003,3917.288933791,3917.3106909160006,3917.332067833,3917.342203458,3917.342203458,3947.361074458,pine tree lodge the soap opera is on right after the person who gave franny the diet cabbage soup recipe. ,1,[30.026646416000403],[30.026649333000023],,,,,,,,3901.626375916,3901.649646291,3901.649646291,3901.649646291,3902.4740838750004,1,[0.8461882499996136],[0.8461908749995928],,,,,p_2,001,2024-03-28_10h21.50.055,speech_rate,2023.2.3,None,2024-03-28 10h25.24.758483 -0700,
