index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,textbox.stopped,summary_done.stopped,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_64_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_031_of_116_0.wav,The traffic isn't too bad yet and the sun is still low in the sky I pass a few trucks parked on 72nd flanked by orange cones and signs stapled to the electrical poles that say no parking permit to film This must be the shoot my shoot A stocky girl is standing on the corner by the trucks wearing a giant fur hat with ear flaps and speaking into a walkie talkie Hi excuse me I say What is this for Mayonnaise commercial she says gruffly I'm in the wrong place,What is happening on 72nd Street?,A. A traffic jam,B. A film shoot,C. A parade,D. A protest,B. A film shoot,yes,14.40496875,,,,,,,,,,,,,0,55,55,55,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_64_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_031_of_116_0.wav,The traffic isn't too bad yet and the sun is still low in the sky I pass a few trucks parked on 72nd flanked by orange cones and signs stapled to the electrical poles that say no parking permit to film This must be the shoot my shoot A stocky girl is standing on the corner by the trucks wearing a giant fur hat with ear flaps and speaking into a walkie talkie Hi excuse me I say What is this for Mayonnaise commercial she says gruffly I'm in the wrong place,What is happening on 72nd Street?,A. A traffic jam,B. A film shoot,C. A parade,D. A protest,B. A film shoot,yes,14.40496875,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2703.9432495830000,2710.9863775000000,0,,,1,7.034218332999900,7.0342217500001400,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_41_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_022_of_116_0.wav,And even if I give it more thought and someday decide I'm very definitely against wearing the same animal that brings Easter baskets to little children it's not really like me to judge someone else for her rabbit related choices Penelope's face falls and she looks down at her jacket You know she says it is real I wasn't sure about it myself but it was my mother's and so I figured it's vintage She trails off and absently runs her fingers over the silky white collar,What does Penelope say about her rabbit fur jacket?,A. It's fake,B. It's vintage,C. It's for Easter,D. It's her sister's,B. It's vintage,no,5.764,,,,,,,,,,,,,0,56,56,56,,,,,,,,,2710.993728083,,,,,,,,,,,,,,,2714.4477936250000,2714.4600206246700,2714.460451125,2720.2267025420000,2720.2303715420000,2720.241479417,2720.505382542,2720.505382542,2722.5532445830000,2723.211303958,1,2.284546040999890,1,[0.6668884170003366],[0.6668910000003052],,,,,,,,,,,,,,,2723.211752458,2724.70397125,0,,,1,1.483685959000010,1.483688834000080,0,,,0,,,,,,,,,,,,2710.986901708,2710.993728083,2710.993728083,2710.993728083,2714.4475369580000,1,[3.458305666999877],[3.4583209580000585],,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_29_condition.wav,Someday__Someday__Maybe__Unabridged___File_017_of_116_1.wav,You said you're new Who Me Well sort of yes I'm new to class but I've lived in New York for a little while two years over two years I worked for my dad at his school and then I was in a theater company for a long time before that touring and also I've done one commercial and that's it Ugh I'm babbling At least I didn't tell him the company was called Go Kids and we played stupid fairy tale characters and the only places we toured were elementary schools in the Tri State area Oh God what if he asks what company I was in I wish I hadn't mentioned the commercial either,What is the narrator worried about regarding her introduction to the person she meets on the street?,A. Revealing too much about her background,B. Not providing enough information,C. Mentioning the wrong company name,D. Being too concise in her introduction,A. Revealing too much about her background,no,29.49,,,,,,,,,,,,,0,57,57,57,,,,,,,,,2724.7114385000000,,,,,,,,,,,,,,,2725.8203019170000,2725.8524086253300,2725.8523224170000,2755.3450099580000,2755.3485564580000,2755.370535125,2755.5709712920000,2755.5709712920000,2759.021950542,2759.61966225,8.758333333333330,3.624442375000400,1,[0.6070160839999517],[0.6070184169998356],,,,,,,,,,,,,,,2759.620127,2767.5627396670000,1,7.932128583000120,7.932131083000060,0,,,0,,,0,,,,,,,,,,,,2724.7044690000000,2724.7114385000000,2724.7114385000000,2724.7114385000000,2725.820062125,1,[1.113625250000041],[1.1136277499999778],,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_32_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_018_of_116_0.wav,Navigating the crowd on the sidewalk is a challenge I like I'm running without touching anyone else on the street I'm a character in a human video game keeping my bubble of space from being invaded eyeing an open slot on the sidewalk speeding up to grab it before someone else does slowing down until I see another space working together with the strangers on the street as though we're all performing an elaborate dance perfectly choreographed for thousands of people I'm happy A guy I like got my number,How does the narrator feel while navigating the crowded sidewalk?,A. Anxious,B. Happy,C. Frustrated,D. Confused,B. Happy,yes,10.90125,,,,,,,,,,,,,0,58,58,58,0,0,0,0,0,0,0,0,2787.4465102080000,,,,,,,,,,,,,,,2770.847246292,2770.862366583670,2770.863680667,2781.7634464580000,2781.765393292,2781.776181792,2781.982353792,2781.982353792,2785.847129625,2786.5478878330000,7.75,4.046849542000020,1,[0.7094927910002298],[0.7094954580002195],,,,,,,2787.4344426670000,2787.4465102080000,2787.4465102080000,2800.172682667,a guy she liked got her number. she's happy,1,[12.734698041999764],[12.73470108399988],,,,,,,,,,,,,,,,,,,,,,,,2767.56324475,2767.568790708,2767.568790708,2767.568790708,2770.8469625830000,1,[3.2829953330001445],[3.2829986669999016],2786.548431125,2786.5625391250000,2787.433605958,1,[0.8843326669998532],[0.8843382079999174],,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_32_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_018_of_116_0.wav,Navigating the crowd on the sidewalk is a challenge I like I'm running without touching anyone else on the street I'm a character in a human video game keeping my bubble of space from being invaded eyeing an open slot on the sidewalk speeding up to grab it before someone else does slowing down until I see another space working together with the strangers on the street as though we're all performing an elaborate dance perfectly choreographed for thousands of people I'm happy A guy I like got my number,How does the narrator feel while navigating the crowded sidewalk?,A. Anxious,B. Happy,C. Frustrated,D. Confused,B. Happy,yes,10.90125,,,,,,,,,,,,,0,58,58,58,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_32_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_018_of_116_0.wav,Navigating the crowd on the sidewalk is a challenge I like I'm running without touching anyone else on the street I'm a character in a human video game keeping my bubble of space from being invaded eyeing an open slot on the sidewalk speeding up to grab it before someone else does slowing down until I see another space working together with the strangers on the street as though we're all performing an elaborate dance perfectly choreographed for thousands of people I'm happy A guy I like got my number,How does the narrator feel while navigating the crowded sidewalk?,A. Anxious,B. Happy,C. Frustrated,D. Confused,B. Happy,yes,10.90125,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.1731672920000,2803.0417415420000,0,,,1,2.8599342500001500,2.8599370000001700,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_59_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_028_of_116_1.wav,It's all sort of a a vacuum isn't it Yes it can be I guess Everett isn't saying anything I haven't thought before but there's something so depressing in her description Something less than comforting in her attempt to be understanding in My work ever it says in mergers and amalgamations We're seeing a real boom Lbo's are still the cornerstone of the business obviously but the increase in global capital flows is translating to even more revenue,What does Everett's description sound like to the narrator?,A. Comforting,B. Understanding,C. Concerned,D. Depressing,D. Depressing,yes,14.995,,,,,,,,,,,,,0,59,59,59,0,0,0,0,0,0,0,0,2822.88432,,,,,,,,,,,,,,,2803.8990838750000,2803.9309250413300,2803.92098875,2818.9058519580000,2818.9358770420000,2818.9470981250000,2819.1759664580000,2819.1759664580000,2821.5809858330000,2822.1112481670000,8.866666666666670,2.5875856249999700,1,[0.5449695419997624],[0.5449719999996887],,,,,,,2822.8727489170000,2822.88432,2822.88432,2849.3259295830000,her friend everett works in finance and is talking about global capital flows affecting revenue,1,[26.449463166999976],[26.449466957999903],,,,,,,,,,,,,,,,,,,,,,,,2803.0422607500000,2803.0492005000000,2803.0492005000000,2803.0492005000000,2803.8988429580000,1,[0.8547193340000376],[0.854722000000038],2822.1117578330000,2822.1164798750000,2822.8720341670000,1,[0.7594783750000715],[0.7594809580000401],,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_59_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_028_of_116_1.wav,It's all sort of a a vacuum isn't it Yes it can be I guess Everett isn't saying anything I haven't thought before but there's something so depressing in her description Something less than comforting in her attempt to be understanding in My work ever it says in mergers and amalgamations We're seeing a real boom Lbo's are still the cornerstone of the business obviously but the increase in global capital flows is translating to even more revenue,What does Everett's description sound like to the narrator?,A. Comforting,B. Understanding,C. Concerned,D. Depressing,D. Depressing,yes,14.995,,,,,,,,,,,,,0,59,59,59,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_59_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_028_of_116_1.wav,It's all sort of a a vacuum isn't it Yes it can be I guess Everett isn't saying anything I haven't thought before but there's something so depressing in her description Something less than comforting in her attempt to be understanding in My work ever it says in mergers and amalgamations We're seeing a real boom Lbo's are still the cornerstone of the business obviously but the increase in global capital flows is translating to even more revenue,What does Everett's description sound like to the narrator?,A. Comforting,B. Understanding,C. Concerned,D. Depressing,D. Depressing,yes,14.995,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2849.3264189580000,2853.366593125,0,,,0,,,0,,,1,4.030361042000100,4.030363458000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_30_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_017_of_116_2.wav,No he says then he pushes his bottom lip out a little Not tonight sweetheart He looks almost sorry for me as if he's canceling some sort of pre arranged date or I'm five years old and he just told me we can't go to the zoo I resent his assumption that I'm even slightly disappointed that he won't be in class tonight although the truth is I'm inexplicably crushed Me neither Yeah I'm not going to class either because it's funny but I have to pick up some scripts too actually,Why won't the narrator be at the class?,A. She has to pick up some scripts,B. She thinks the class is funny,C. She doesn't want to go to the zoo,D. She has to go to a party,A. She has to pick up some scripts,no,5.762,,,,,,,,,,,,,0,60,60,60,,,,,,,,,2853.373203,,,,,,,,,,,,,,,2857.1687799170000,2857.1839036666700,2857.1807026670000,2862.9513785830000,2862.954868625,2862.9660789170000,2863.224997833,2863.224997833,2867.502110667,2869.531510125,3.591666666666670,6.0832253339999600,1,[2.0389016250001077],[2.0389040410000234],,,,,,,,,,,,,,,2869.5319809170000,2873.069749042,0,,,1,3.528021458999770,3.5280242919998300,0,,,0,,,,,,,,,,,,2853.367030792,2853.373203,2853.373203,2853.373203,2857.1684920830000,1,[3.799805415999799],[3.7998083329998735],,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_9_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_008_of_116_1.wav,For the Stevie Nicks fan club Jane seriously say something helpful She tilted her head studying me carefully Honestly Franny all I can think of to say is you look like you work at a really great bakery in Maine I have class tonight after my audition so today I go for young mom meets acting class neutral black sweater black tights short black wool skirt and my Doc Martin Oxford lace up shoes Not super mom ish but practical for walking,What does Jane say the narrator looks like?,A. Like she works at a bakery,B. Like she is a movie star,C. Like she is a student at Oxford,D. Like she is a mom,A. Like she works at a bakery,no,7.5175,,,,,,,,,,,,,0,61,61,61,,,,,,,,,2873.0780847920000,,,,,,,,,,,,,,,2875.1359835000000,2875.151670333670,2875.149264875,2882.6608832500000,2882.671917083,2882.6825588330000,2882.886932458,2882.886932458,2885.3119498330000,2886.5828533330000,3.3583333333333300,2.603441875000040,1,[1.2803251669997735],[1.280327333999594],,,,,,,,,,,,,,,2886.5832889170000,2889.820233083,1,3.228288666000030,3.228291458000060,0,,,0,,,0,,,,,,,,,,,,2873.070270417,2873.0780847920000,2873.0780847920000,2873.0780847920000,2875.1357402080000,1,[2.063464667000062],[2.063467292000041],,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_107_condition.wav,Someday__Someday__Maybe__Unabridged___File_048_of_116_0.wav,One more thing from last night Yeah Apparently We're not supposed to wash our jeans anymore the wardrobe lady told me We are only supposed to dry clean them What That's insane Yep We're supposed to buy jeans really tight as tight as we can squeeze into so all the fat gets compressed into as little space as possible Then we want the fat compression level to stay that way for as long as it can right Well washing jeans makes them softer and baggier and lessens the fat compression quotient,Why are people advised not to wash their jeans anymore?,A. To save water and be more environmentally friendly,B. To maintain the tight fit and fat compression,C. To reduce laundry expenses,D. To prevent jeans from fading,B. To maintain the tight fit and fat compression,yes,28.95003125,,,,,,,,,,,,,0,62,62,62,0,0,0,0,0,0,0,0,2923.606553292,,,,,,,,,,,,,,,2891.0769760000000,2891.109394666330,2891.1077307920000,2920.065064833,2920.066634,2920.0882265420000,2920.2877153750000,2920.2877153750000,2922.5705224170000,2923.0721579170000,9.983333333333330,2.4550715830000600,1,[0.5137757500001499],[0.5137784170001396],,,,,,,2923.5954509170000,2923.606553292,2923.606553292,2953.590436583,someone only wants them to dry clean their jeans instead of washing them so they can lessen the fat compression quotient,0,,,,,,,,,,,,,,,,,2953.6101102500000,2953.6101102500000,,,,,,,,2889.820734375,2889.827641875,2889.827641875,2889.827641875,2891.076771792,1,[1.2543029999997088],[1.2543055839996669],2923.07270325,2923.078163708,2923.5947168330000,1,[0.5213271249999707],[0.5213296659999287],,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_107_condition.wav,Someday__Someday__Maybe__Unabridged___File_048_of_116_0.wav,One more thing from last night Yeah Apparently We're not supposed to wash our jeans anymore the wardrobe lady told me We are only supposed to dry clean them What That's insane Yep We're supposed to buy jeans really tight as tight as we can squeeze into so all the fat gets compressed into as little space as possible Then we want the fat compression level to stay that way for as long as it can right Well washing jeans makes them softer and baggier and lessens the fat compression quotient,Why are people advised not to wash their jeans anymore?,A. To save water and be more environmentally friendly,B. To maintain the tight fit and fat compression,C. To reduce laundry expenses,D. To prevent jeans from fading,B. To maintain the tight fit and fat compression,yes,28.95003125,,,,,,,,,,,,,0,62,62,62,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_107_condition.wav,Someday__Someday__Maybe__Unabridged___File_048_of_116_0.wav,One more thing from last night Yeah Apparently We're not supposed to wash our jeans anymore the wardrobe lady told me We are only supposed to dry clean them What That's insane Yep We're supposed to buy jeans really tight as tight as we can squeeze into so all the fat gets compressed into as little space as possible Then we want the fat compression level to stay that way for as long as it can right Well washing jeans makes them softer and baggier and lessens the fat compression quotient,Why are people advised not to wash their jeans anymore?,A. To save water and be more environmentally friendly,B. To maintain the tight fit and fat compression,C. To reduce laundry expenses,D. To prevent jeans from fading,B. To maintain the tight fit and fat compression,yes,28.95003125,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2953.590890083,2960.77701075,0,,,1,7.176113165999600,7.17611612499968,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_7_condition.wav,Someday__Someday__Maybe__Unabridged___File_007_of_116_0.wav,You start out with a three year goal which then becomes a five year goal and before you know it you're still calling yourself an actor but most days you're being assigned a locker outside the cafeteria of the General Electric building so you can change into a borrowed pink polyester lunch lady uniform and serve lukewarm lasagna to a bunch of businessmen who call you excuse me I've made some progress but not enough to tell me for sure that I'm doing the right thing with my life It took most of the first year just to get the coveted waitressing job at the comedy club,What endeavor consumed most of the first year for the narrator?,A. Becoming a successful actress,B. Getting a job at General Electric,C. Getting a waitressing job,D. Becoming a comedian,C. Getting a waitressing job,yes,28.88,,,,,,,,,,,,,0,63,63,63,0,0,0,0,0,0,0,0,2995.7550700420000,,,,,,,,,,,,,,,2962.624391583,2962.656785166330,2962.6554483750000,2991.542099042,2991.54568475,2991.5670680000000,2991.8351598750000,2991.8351598750000,2994.324333167,2995.133777958,9.866666666666670,2.729792499999800,1,[0.8217995420000079],[0.8218019999999342],,,,,,,2995.7437916670000,2995.7550700420000,2995.7550700420000,3025.743709417,she is a waitress at a comedy club. she dpesn't want to end up serving busness people in punk clothe,0,,,,,,,,,,,,,,,,,3025.7629950420000,3025.7629950420000,,,,,,,,2960.777565292,2960.789849125,2960.789849125,2960.789849125,2962.624161125,1,[1.8459164999999302],[1.8459191659999306],2995.1343057080000,2995.1402680420000,2995.7430199170000,1,[0.6078495409997231],[0.6078520829996705],,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_7_condition.wav,Someday__Someday__Maybe__Unabridged___File_007_of_116_0.wav,You start out with a three year goal which then becomes a five year goal and before you know it you're still calling yourself an actor but most days you're being assigned a locker outside the cafeteria of the General Electric building so you can change into a borrowed pink polyester lunch lady uniform and serve lukewarm lasagna to a bunch of businessmen who call you excuse me I've made some progress but not enough to tell me for sure that I'm doing the right thing with my life It took most of the first year just to get the coveted waitressing job at the comedy club,What endeavor consumed most of the first year for the narrator?,A. Becoming a successful actress,B. Getting a job at General Electric,C. Getting a waitressing job,D. Becoming a comedian,C. Getting a waitressing job,yes,28.88,,,,,,,,,,,,,0,63,63,63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_7_condition.wav,Someday__Someday__Maybe__Unabridged___File_007_of_116_0.wav,You start out with a three year goal which then becomes a five year goal and before you know it you're still calling yourself an actor but most days you're being assigned a locker outside the cafeteria of the General Electric building so you can change into a borrowed pink polyester lunch lady uniform and serve lukewarm lasagna to a bunch of businessmen who call you excuse me I've made some progress but not enough to tell me for sure that I'm doing the right thing with my life It took most of the first year just to get the coveted waitressing job at the comedy club,What endeavor consumed most of the first year for the narrator?,A. Becoming a successful actress,B. Getting a job at General Electric,C. Getting a waitressing job,D. Becoming a comedian,C. Getting a waitressing job,yes,28.88,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3025.744134417,3029.8974322920000,0,,,0,,,1,4.143689625000210,4.143692666999870,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_111_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_048_of_116_4.wav,Where would he have gotten the picture You see them on the street sometimes I don't know I'm just saying It's occurred to me Because other than him that one very famous person do you recognize anyone else on that wall Well there's that cast photo from Cats with all the people in their cat costumes I don't recognize them individually but as a group they seem authentic But besides the somewhat believable cats Wait yes There's that actress My mother loved her She was on that detective show in the 60s,What are the narrator and her friend discussing on the wall?,A. A picture of a famous person,B. A cast photo from the musical Cats,C. A detective show from the '60s,D. Pictures of people on the street,A. A picture of a famous person,no,7.3775,,,,,,,,,,,,,0,64,64,64,,,,,,,,,3029.910128667,,,,,,,,,,,,,,,3110.322952083,3110.338203458670,3110.336540417,3117.716013083,3117.719149417,3117.729427792,3117.9950500000000,3117.9950500000000,3120.326331292,3120.8355721670000,1,2.5692860419999300,1,[0.5185552909997568],[0.5185577079996619],,,,,,,,,,,,,,,3120.8359971670000,3124.649287417,0,,,1,3.804226582999950,3.804229249999940,0,,,0,,,,,,,,,,,,3029.8979780830000,3029.910128667,3029.910128667,3029.910128667,3110.322726958,1,[80.42263970800013],[80.42264233300011],,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_82_condition.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_3.wav,The end Huh I say baffled The end is supposed to show that he's come to terms with who he is It's supposed to show he's been healed Huh I say again I know Fellini can be abstract Dan says eyes gleaming Watch it with me from the beginning sometime I will I smile back at him noticing for the first time the flecks of green in his brown eyes The room seems too dark and quiet suddenly,What color are Dan's eyes,A. Blue with green flecks,B. Deep brown,C. Brown with green flecks,D. Dark green with brown flecks,C. Brown with green flecks,yes,31.15996875,,,,,,,,,,,,,0,65,65,65,0,0,0,0,0,0,0,0,3161.6701957080000,,,,,,,,,,,,,,,3126.0404470000000,3126.0890066250000,3126.0816310420000,3157.251344208,3157.254121125,3157.275816292,3157.486929167,3157.486929167,3160.3734072080000,3161.019667625,9.925,3.07231420800008,1,[0.6554315419998602],[0.6554339999997865],,,,,,,3161.6592797920000,3161.6701957080000,3161.6701957080000,3191.659703167,dan is saying fullini is hard to understand and she's misinterpreting what he's saying at the end,0,,,,,,,,,,,,,,,,,,,,,,,,,,3124.649745875,3124.655860375,3124.655860375,3124.655860375,3126.0402090420000,1,[1.38886975000014],[1.3888724170001296],3161.020174167,3161.0252585420000,3161.658523583,1,[0.6376123340000959],[0.6376150000000962],,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_82_condition.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_3.wav,The end Huh I say baffled The end is supposed to show that he's come to terms with who he is It's supposed to show he's been healed Huh I say again I know Fellini can be abstract Dan says eyes gleaming Watch it with me from the beginning sometime I will I smile back at him noticing for the first time the flecks of green in his brown eyes The room seems too dark and quiet suddenly,What color are Dan's eyes,A. Blue with green flecks,B. Deep brown,C. Brown with green flecks,D. Dark green with brown flecks,C. Brown with green flecks,yes,31.15996875,,,,,,,,,,,,,0,65,65,65,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_82_condition.wav,Someday__Someday__Maybe__Unabridged___File_037_of_116_3.wav,The end Huh I say baffled The end is supposed to show that he's come to terms with who he is It's supposed to show he's been healed Huh I say again I know Fellini can be abstract Dan says eyes gleaming Watch it with me from the beginning sometime I will I smile back at him noticing for the first time the flecks of green in his brown eyes The room seems too dark and quiet suddenly,What color are Dan's eyes,A. Blue with green flecks,B. Deep brown,C. Brown with green flecks,D. Dark green with brown flecks,C. Brown with green flecks,yes,31.15996875,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3191.660052542,3196.1042488330000,0,,,1,4.435412958000140,4.435415874999760,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
